x,x_min,x_max,mean,ci_low,ci_high,n,setting_id,setting_label,source_run_name,horizon,proxy,proxy_label,proxy_long_label,outcome,outcome_label
-0.20268900846583882,-0.27334815337684265,-0.1709216047469893,0.11397058823529412,0.05390551835640612,0.17403565811418212,408.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
-0.15787054172396428,-0.170824989344044,-0.11018257101573808,-0.028894472361809045,-0.05034083299902832,-0.007448111724589774,398.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
-0.08482518875602986,-0.11006130264279285,-0.056591215789629855,0.03864734299516908,0.02036186536965197,0.05693282062068619,414.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
-0.0429386110228957,-0.05658204598768165,-0.011079294358446498,0.0012315270935960591,-0.0011822660098522169,0.0036453201970443353,406.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
-8.215160377916548e-05,-0.011067032866965726,0.011042591123186373,0.0,0.0,0.0,405.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.04278623690798053,0.011054798485148445,0.05707715002017612,0.0012224938875305623,-0.0011735941320293397,0.0036185819070904644,409.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.08405735661666934,0.057121490855767655,0.1100096238519849,-0.017456359102244388,-0.029321188401056943,-0.005591529803431833,401.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.15641335042916366,0.11006130264279285,0.1709216047469893,0.01338199513381995,-0.005522556730462499,0.0322865469981024,411.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.2009701753015547,0.17093352934931585,0.27334815337684265,-0.13022113022113022,-0.18830118031442783,-0.0721410801278326,407.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.29468895468509054,0.27390917670028364,0.32793244537244226,0.18110236220472442,0.13196273291991564,0.2302419914895332,381.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.39014144360734093,0.3280177840522112,0.4854098043638931,0.34953703703703703,0.31243452793214815,0.3866395461419259,432.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.5907991115102003,0.485964922557688,0.7850618523465561,0.16379310344827586,0.11489118166966562,0.2126950252268861,406.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
0.8782287520163925,0.7854722085177992,0.9309976306741761,0.4631449631449631,0.4132817216656283,0.513008204624298,407.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
1.1108646962146718,0.9321677474422957,1.4203056737297255,0.4630102040816326,0.39817530161386366,0.5278451065494016,392.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
1.508631742333291,1.421410397559582,1.6301600010078916,0.21904761904761905,0.14208365602368828,0.2960115820715498,420.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
1.997581136069955,1.6330843898043232,2.4578041645581026,0.48034398034398035,0.3962973530515361,0.5643906076364246,407.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
2.709389849610579,2.458984059003881,3.184512719003582,0.3435960591133005,0.24228538275749473,0.44490673546910625,406.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
3.856994230841268,3.187459672196302,4.25446758414423,0.5368550368550369,0.3886767103047917,0.6850333634052821,407.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
5.147048122924718,4.257200660129379,6.498342186894252,0.41379310344827586,0.2143262813724565,0.6132599255240953,406.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
8.650639862941603,6.501919892059842,20.492132407611063,0.2665847665847666,-0.05182047382276955,0.5849900069923027,407.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,150.0,x_over_weighted_depth,x/weighted depth,"$x / D_{\rm opp,wtd}$",propagation,propagation
-0.7751765528329473,-0.8731914699013639,-0.6704015231539909,4.107709750566894,4.044371455528219,4.171048045605569,441.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.6040822475941238,-0.6694619270045784,-0.5553578137605193,2.677345537757437,2.651548685334566,2.703142390180308,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.5232681316868757,-0.5550287128049455,-0.4522156316461345,2.146924829157175,2.1171836665772705,2.17666599173708,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.4343425965327634,-0.4517539514526256,-0.40323891927275585,1.510250569476082,1.4986774715772078,1.5218236673749561,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.3627144622525009,-0.4026936331284145,-0.3433339373472729,1.1693548387096775,1.1463881981719692,1.1923214792473857,434.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.3207575733170894,-0.3431991115272901,-0.28322059201851035,0.9944690265486725,0.9860780589010314,1.0028599941963137,452.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.2660777696429247,-0.282842712474619,-0.25755580309541853,0.9603729603729604,0.9475766458739076,0.9731692748720132,429.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.2333206322930394,-0.25750242918476457,-0.20353137525332624,0.7062780269058296,0.683407784454831,0.7291482693568283,446.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.1801215531678684,-0.20348923188911988,-0.16074760739013721,0.48094170403587444,0.4710178040395663,0.4908656040321826,446.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.15287118831806323,-0.1605403247669837,-0.14687812251731602,0.4862700228832952,0.47796895427682684,0.4945710914897635,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.12877420893174477,-0.1468720293799582,-0.11173358719233174,0.22727272727272727,0.20377062359987186,0.25077483094558267,440.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.10889701415324649,-0.11171034567628371,-0.09112397512444845,0.08735632183908046,0.06949366831635917,0.10521897536180175,435.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.07870980893265189,-0.09112019208448312,-0.06445579284601424,0.0,0.0,0.0,436.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.05180640106892958,-0.06444240777830776,-0.028811146768839314,0.0,0.0,0.0,454.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.028807400933857977,-0.028809951062304846,-0.02880039076635246,0.0,0.0,0.0,135.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.0030207283681708197,0.0,0.028809951062304846,0.0,0.0,0.0,1173.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.05080841292706827,0.028811146768839314,0.06444240777830776,0.0,0.0,0.0,452.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.07797617044428107,0.06445579284601424,0.09111640951564104,0.0,0.0,0.0,440.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.10851425148661609,0.09112019208448312,0.11173358719233174,-0.06235827664399093,-0.07779432552115738,-0.046922227766824476,441.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.12840236339541206,0.11175684322072228,0.1468720293799582,-0.2180365296803653,-0.24149887918144575,-0.19457418017928485,438.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.1527179265378962,0.14687812251731602,0.1603338419487162,-0.4863013698630137,-0.4939539285573906,-0.4786488111686368,438.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.17867703552667852,0.1605403247669837,0.20348923188911988,-0.4699074074074074,-0.4839876473639829,-0.45582716745083185,432.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.23055826328557294,0.20353137525332624,0.25744908844277636,-0.6819221967963387,-0.7047242565380926,-0.6591201370545848,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.2655844507252894,0.25750242918476457,0.28209146888372233,-0.9606126914660832,-0.9733428963291989,-0.9478824866029675,457.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.3192343625450442,0.282466341433016,0.34299717028501764,-0.9825174825174825,-0.9933600082760523,-0.9716749567589127,429.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.3610600988942657,0.3431991115272901,0.4010709523852169,-1.1522222222222223,-1.173504732106609,-1.1309397123378355,450.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.43320548218976307,0.40160966445124935,0.4522156316461345,-1.5034246575342465,-1.5150596167281116,-1.4917896983403813,438.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.5210295068122455,0.4526787302125926,0.5550287128049455,-2.1278280542986425,-2.1592281502509105,-2.0964279583463745,442.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.6026823891818287,0.5553578137605193,0.6629935441317958,-2.6605922551252847,-2.686435292211636,-2.6347492180389334,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.772931512710855,0.6639061303092922,0.8719139396343282,-4.068693693693693,-4.129715722596546,-4.00767166479084,444.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,0.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.7751765528329473,-0.8731914699013639,-0.6704015231539909,3.7993197278911564,3.4765554676689816,4.122083988113331,441.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.6040822475941238,-0.6694619270045784,-0.5553578137605193,2.5,2.2911181349868417,2.7088818650131583,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.5232681316868757,-0.5550287128049455,-0.4522156316461345,1.9783599088838268,1.8080942318717366,2.148625585895917,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.4343425965327634,-0.4517539514526256,-0.40323891927275585,1.479498861047836,1.3550399530065254,1.6039577690891464,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.3627144622525009,-0.4026936331284145,-0.3433339373472729,1.0576036866359446,0.9569025615965634,1.1583048116753258,434.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.3207575733170894,-0.3431991115272901,-0.28322059201851035,0.9048672566371682,0.8202539746236518,0.9894805386506845,452.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.2660777696429247,-0.282842712474619,-0.25755580309541853,0.8566433566433567,0.7718763376247821,0.9414103756619312,429.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.2333206322930394,-0.25750242918476457,-0.20353137525332624,0.6838565022421524,0.6138878582777894,0.7538251462065155,446.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.1801215531678684,-0.20348923188911988,-0.16074760739013721,0.3665919282511211,0.3221995318781123,0.41098432462412987,446.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.15287118831806323,-0.1605403247669837,-0.14687812251731602,0.4610983981693364,0.4143610719170149,0.5078357244216579,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.12877420893174477,-0.1468720293799582,-0.11173358719233174,0.17727272727272728,0.14099525740079275,0.2135501971446618,440.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.10889701415324649,-0.11171034567628371,-0.09112397512444845,0.18620689655172415,0.15099927460321672,0.22141451850023158,435.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.07870980893265189,-0.09112019208448312,-0.06445579284601424,0.0,0.0,0.0,436.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.05180640106892958,-0.06444240777830776,-0.028811146768839314,0.0,0.0,0.0,454.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.028807400933857977,-0.028809951062304846,-0.02880039076635246,0.0,0.0,0.0,135.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.0030207283681708197,0.0,0.028809951062304846,0.0,0.0,0.0,1173.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.05080841292706827,0.028811146768839314,0.06444240777830776,0.0,0.0,0.0,452.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.07797617044428107,0.06445579284601424,0.09111640951564104,0.0,0.0,0.0,440.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.10851425148661609,0.09112019208448312,0.11173358719233174,-0.21428571428571427,-0.251512835929196,-0.17705859264223256,441.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.12840236339541206,0.11175684322072228,0.1468720293799582,-0.13926940639269406,-0.17234401711555014,-0.10619479566983796,438.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.1527179265378962,0.14687812251731602,0.1603338419487162,-0.4589041095890411,-0.5058395490782289,-0.4119686700998533,438.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.17867703552667852,0.1605403247669837,0.20348923188911988,-0.37037037037037035,-0.41806248995350337,-0.32267825078723733,432.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.23055826328557294,0.20353137525332624,0.25744908844277636,-0.6258581235697941,-0.6919394999846223,-0.5597767471549658,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.2655844507252894,0.25750242918476457,0.28209146888372233,-0.8457330415754923,-0.9294156940450611,-0.7620503891059236,457.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.3192343625450442,0.282466341433016,0.34299717028501764,-0.8986013986013986,-0.9832332480659649,-0.8139695491368324,429.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.3610600988942657,0.3431991115272901,0.4010709523852169,-1.02,-1.1195586129201414,-0.9204413870798587,450.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.43320548218976307,0.40160966445124935,0.4522156316461345,-1.42351598173516,-1.5467517166662101,-1.3002802468041097,438.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.5210295068122455,0.4526787302125926,0.5550287128049455,-2.0316742081447963,-2.1985841620938795,-1.864764254195713,442.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.6026823891818287,0.5553578137605193,0.6629935441317958,-2.43621867881549,-2.6383357769696003,-2.2341015806613793,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
0.772931512710855,0.6639061303092922,0.8719139396343282,-4.091216216216216,-4.4159757016839585,-3.7664567307484726,444.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,10.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.7751765528329473,-0.8731914699013639,-0.6704015231539909,3.857142857142857,3.5543157737697837,4.15996994051593,441.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,30.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.6040822475941238,-0.6694619270045784,-0.5553578137605193,2.402745995423341,2.22200974911089,2.583482241735792,437.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,30.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
-0.5232681316868757,-0.5550287128049455,-0.4522156316461345,1.896355353075171,1.7469993217696864,2.045711384380655,439.0,overnight_20260515,"liquidity sweep
L=1.5,2,3.5,10,50, |x|<=260",overnight_20260515,30.0,signed_sqrt_full_depth,sqrt-full,"sign$(x)\sqrt{|x|/D_{\rm opp,full}}$",total_impact,total impact
